place_id,destination,title,city,state,address,latitude,longitude,rating,reviews_count,description,image_url,category,source_url,data_source
2687,Chandigarh,40. Fitness Trails,Chandigarh,Chandigarh,,,,,,"Covering an area of 94 acres, the Fitness Trails in Sector-10 has 50 acres dedicated to flowering plants in a multicolored bloom, and the other 44 acres is dotted with sculptures by various artists and a trail for people to jog on.",https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2688,Chandigarh,41. National Gallery of Portraits,Chandigarh,Chandigarh,,,,,,"Chronicling the Independence era, this museum houses the portraits, recorded voices of the great leaders of India and rare documents in connection with the freedom struggle.",https://lh5.googleusercontent.com/p/AF1QipOtVVzzko_RX9NJwZVtRerxQd-w-enSILH79YJb=w1920-h1080-k-no,Historical,,curated_places
2689,Chandigarh,"43. Chrysanthemum Show, Terraced Gardens",Chandigarh,Chandigarh,,,,,,"Held every year at the Terraced Garden of Chandigarh, The Chrysanthemums Show is one of the most popular flower shows of India. The Show is generally held in March in which hundreds of city gardeners participate. The flower show has been increasingly gaining momentum with rows and rows of Chrysanthemums bathed in a riot of colours that await its visitors.",https://lh5.googleusercontent.com/p/AF1QipN-9L8rQyifDdqP2MUXAzHUiEQaV7ysqUFf6lZ4=w1920-h1080-k-no,Nature,,curated_places
2690,Chandigarh,44. Mango Festival in Chandigarh,Chandigarh,Chandigarh,,,,,,"The Mango Festival or Mango Mela is held at the Pinjore Gardens of Chandigarh. It is a two-day affair where people come together to experience several (reportedly, over 4000) variants of excellent quality mangoes and how they are grown by different producers, along with other cultural festivities.",https://lh5.googleusercontent.com/p/AF1QipMK0HX74bRwcvQzNc57Jex7uW9FYjfGFvsslBfH=w1920-h1080-k-no,Nature,,curated_places
2691,Chandigarh,45. City Bird Wildlife Sanctuary,Chandigarh,Chandigarh,,,,,,The City Bird Wildlife Sanctuary is located in sector 21 of Chandigarh. It is also popularly known as Parrot Bird Sanctuary due to the presence of hundreds of different types of parrots. The total area of the sanctuary covers around 2.9 hectares with several trees that bring you close to nature. City Bird Wildlife Sanctuary was established in 1998.,https://lh5.googleusercontent.com/p/AF1QipOyQwd0bA6JBel6ZXUUloMBDokzbX5H3pdnclgk=w1920-h1080-k-no,Nature,,curated_places
2692,Chandigarh,46. Kalagram,Chandigarh,Chandigarh,,,,,,One of the popular places which you need to visit whenever you arrive in Chandigarh is Kalagram. It is a popular craft village which is one of the major tourist attractions. Kalagram is located on the street when you head towards Panchkula from Chandigarh.,https://lh5.googleusercontent.com/p/AF1QipMcbhhD7sRIbrhOR3nTyeDJGiMkmiifzdezTIKQ=w1920-h1080-k-no,Culture,,curated_places
2693,Chandigarh,47. Mohali Cricket Stadium,Chandigarh,Chandigarh,,,,,,"Officially known as the Punjab Cricket Association IS Bindra Stadium, Mohali Cricket Stadium is an enormous stadium in Sahibzada Ajit Singh Nagar, Chandigarh. The stadium boasts of a capacity of 26950 spectators and is home to the Punjab cricket team - Kings XI Punjab. The stadium was inaugurated in 1993.",https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2694,Chandigarh,48. Tagore Theater,Chandigarh,Chandigarh,,,,,,"The Tagore Theatre is the best and oldest auditorium in Chandigarh for the public. It is one of the renowned places in Chandigarh and holds different types of events throughout the year. The theatre is situated in Sector 18 of Chandigarh, Punjab.",https://lh5.googleusercontent.com/p/AF1QipMcbhhD7sRIbrhOR3nTyeDJGiMkmiifzdezTIKQ=w1920-h1080-k-no,Culture,,curated_places
2695,Chandigarh,49. DT Mall,Chandigarh,Chandigarh,,,,,,"Located in Manimajra of Chandigarh DT City Centre is also known as the DT Mall of Chandigarh, showcasing premium brands like Park Avenue, Levi's, Only, Vero Moda, Carlton London, Octave, and many others. The DT City Centre is a part of the DLF group and has PVR cinemas, also called the DT Cinemas, for its visitors.",https://lh5.googleusercontent.com/p/AF1QipOgXWar-xQsid-BCSKuD-60-xjZNOe9ZC_NPJ7Q=w1920-h1080-k-no,Nature,,curated_places
2696,Chandigarh,50. Sukhna Wildlife Sanctuary,Chandigarh,Chandigarh,,,,,,"Situated just a kilometer northeast of Sukhna Lake in the foothills of Shivalik, Sukhna Wildlife Sanctuary is one of the most popular wildlife sanctuaries in Chandigarh. It has over 150 small and large water bodies around the Sukhna lake, forming their catchment areas.",https://lh5.googleusercontent.com/p/AF1QipMm_5i7j3c7DUPgFDIoYOY7B0eKP6uNpn8n3UR8=w1920-h1080-k-no,Nature,,curated_places
2697,Chandigarh,51. Paras Downtown Square,Chandigarh,Chandigarh,,,,,,"The one-stop shopping destination in Chandigarh, Paras Downtown Square is one of the largest shopping malls in the region. It flaunts luxurious atriums with a translucent ceiling and has an acre-huge green belt.",https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2698,Hampi,1. Virupaksha Temple,Hampi,Karnataka,,,,,,"Also known as the Pampapathi temple, it is the most famous temple in Hampi and dates back to the 7th century. It is said that this temple has had a continuous run since then, making it one of the oldest functioning temples in India.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2699,Hampi,2. Vithala Temple,Hampi,Karnataka,,,,,,"The most impressive structure in Hampi, the Vithala Temple dates back to the 16th century and is a truly splendid example of rich architecture.",https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,,curated_places
2700,Hampi,3. Lotus Palace,Hampi,Karnataka,,,,,,"Close to the Zenana Enclosure, is a monument that stands out in its design and style from most of the structures of Hampi. Another complex, for royal women, this one gets its name from the lotus-like dome",https://lh5.googleusercontent.com/p/AF1QipPb-DaU_ZdVF53XKBL9LvCZolnM0mMaCAFrowcc=w1920-h1080-k-no,Historical,,curated_places
2701,Hampi,4. Monkey Temple,Hampi,Karnataka,,,,,,"Atop the Anjenaya Hill, this temple is dedicated to Hanumana. 570 steps must be climbed by devotees to visit this temple. The view from atop the hillock beside this temple is a feast for the eyes.",https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,,curated_places
2702,Hampi,5. Hampi Bazaar,Hampi,Karnataka,,,,,,This bazaar is facing the Virupaksha temple and hence is also known as the Virupaksha Bazaar.,https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2703,Hampi,6. Hippie Island,Hampi,Karnataka,,,,,,Virapapur Gadde or Hippie Island is a small island situated across the Tungabhadra river. It takes 5 minutes to travel to the island via coracle or boat. The island is an epitome of scenic beauty and is known for laidback ambient and lodges.,https://lh5.googleusercontent.com/p/AF1QipNVyDpPEgntw_63jiw4H_iulZWKfqGnAjfdo32k=w1920-h1080-k-no,Nature,,curated_places
2704,Hampi,7. Coracle Ride,Hampi,Karnataka,,,,,,"When in Hampi, you absolutely have to get hold of a coracle and ride in one. It is one of the few places in the country where you can get such an experience and we guarantee that it is going to be a lot of fun. You can rent a coracle at really economic rates and cross the rates in the ferry that looks exactly like the one in olden days. Coracle rides can be arranged for Rs. 50 or around that price and this is one of the most definitive experiences amongst things to do in Hampi. Coracle rides can be arranged at Tungabhadra River boating area, Sanapur Lake, or at Sanapur waterfalls.",https://lh5.googleusercontent.com/p/AF1QipPb-DaU_ZdVF53XKBL9LvCZolnM0mMaCAFrowcc=w1920-h1080-k-no,Nature,,curated_places
2705,Hampi,8. Queen's Bath,Hampi,Karnataka,,,,,,"A part of the Royal Enclosure, this aquatic enclosure was the Royal bath during the times of the Vijayanagra Empire. It was built in such a way that no outsiders could enter the bath, and has lost much to ruins at the date.",https://lh5.googleusercontent.com/p/AF1QipMzI5Diydmh2FCYryJnBmgQv8OTxDBrSN6xsnX5=w1920-h1080-k-no,Culture,,curated_places
2706,Hampi,9. Matanga Hill,Hampi,Karnataka,,,,,,"This hill is described as the location of the hermiatge of the Saint Matanga during the Ramayana, hence is appropriately named.",https://lh5.googleusercontent.com/p/AF1QipMhu_PtrHIegEzNXKlWGlWGSlwq9FxsOazl2omC=w1920-h1080-k-no,Culture,,curated_places
2707,Hampi,11. Monolith Bull,Hampi,Karnataka,,,,,,"The ride of Lord Shiva, the bull is represented here as a sculpture placed on a high platform. It is partially ruined, but is a major attraction owing to its huge size.",https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Culture,,curated_places
2708,Hampi,12. Big Shivlinga,Hampi,Karnataka,,,,,,"Carved out of a single boulder, this Shivlinga stands at a height 3m amidst water. It is a major attraction in Hampi.",https://lh5.googleusercontent.com/p/AF1QipO2EcreANXUo4--kLHGr1Uo65a8WbvCwyDG7ruz=w1920-h1080-k-no,Culture,,curated_places
2709,Hampi,13. Zenana Enclosure,Hampi,Karnataka,,,,,,"The Zenana Enclosure was primarily the Women's Quarters. A part of the Royal Enclosure, this was a place especially for the Royal women i.e. the Queen and her friends and companions.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Culture,,curated_places
2710,Hampi,15. Daroji Bear Sanctuary,Hampi,Karnataka,,,,,,"Established in 1994, this sanctuary was converted from a thorny forest to a lush green area which is now inhabited by Sloth Bears.",https://lh5.googleusercontent.com/p/AF1QipNMcjSgTiyYb07KSMP13C2UTezHNXrvGT68nhgO=w1920-h1080-k-no,Wildlife,,curated_places
2711,Hampi,16. Hemakuta Hill Temple Complex,Hampi,Karnataka,,,,,,"The Hemakunta Hill houses a temple complex, many of them dedicated to Lord Shiva. These are all protected by a fort, providing a secluded atmosphere.",https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,,curated_places
2712,Hampi,17. Old Palace,Hampi,Karnataka,,,,,,"The Old Palace, surrounded by a fort, and is in ruins as of today. It is located in Anegondi, for which kingdom this palace served as the center.",https://lh5.googleusercontent.com/p/AF1QipPb-DaU_ZdVF53XKBL9LvCZolnM0mMaCAFrowcc=w1920-h1080-k-no,Historical,,curated_places
2713,Hampi,18. Mahanavami Dibba,Hampi,Karnataka,,,,,,"This structure served as a focal point from where the Vijayanagara kings ruled their Kingdom. Various aspects of courtly life are depicted on this huge structure, including a gem studded throne.",https://lh5.googleusercontent.com/p/AF1QipMzI5Diydmh2FCYryJnBmgQv8OTxDBrSN6xsnX5=w1920-h1080-k-no,Culture,,curated_places
2714,Hampi,19. Achyutraya Temple,Hampi,Karnataka,,,,,,"This temple is also known as the Tiruvengalanatha Temple, after the main deity, a form of Lord Shiva.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2715,Hampi,20. Hazara Rama Temple,Hampi,Karnataka,,,,,,"At the middle of the Royal Centre, this was a place of worship for the royals. The walls and pillars are beautifully adorned with fascinating carvings, including the outside walls of the compound. This temple is smaller in size compared to the others in Hampi.",https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,,curated_places
2716,Hampi,21. Archaeological Museum,Hampi,Karnataka,,,,,,"A government museum in the area houses a number of artifacts, remains, and other exhibits found during excavation.",https://lh5.googleusercontent.com/p/AF1QipNMcjSgTiyYb07KSMP13C2UTezHNXrvGT68nhgO=w1920-h1080-k-no,Historical,,curated_places
2717,Hampi,22. Rock climbing,Hampi,Karnataka,,,,,,"Hampi is always full of rock climbers who are climbing up the boulders with their crash pads around. The landscape is ideal for rock climbing and bouldering since there are granite craigs and boulders all around. Bolting is limited, so carry a crash pad along.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Adventure,,curated_places
2718,Hampi,23. Anegudi village,Hampi,Karnataka,,,,,,"Located on the banks of River Tungabhadra, Anegundi village is famous for the Aramane Palace Ruins, the Kamal Mahal, the Huchappayana Matha Temple, the Ranganatha temple and the Nava Brindavan. The village is older than Hampi and is considered a World Heritage Site. The rich culture and the beautiful architecture of the important monuments make it a major attraction for tourists.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2719,Hampi,24. Kadalekalu Ganesh,Hampi,Karnataka,,,,,,Kadalekalu Ganesh is an important religious attraction in Hampi. The temple has traditional stone architecture and is located on Hemakuta Hill and has a huge 15 feet monolithic statue of Lord Ganesha which is a believed to be one of the largest in the world. The reason why the attraction is called Kadalekalu is because the belly of the deity is chiselled to look like Kadalekalu (Bengal gram).,https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,,curated_places
2720,Hampi,26. Riverside Ruins,Hampi,Karnataka,,,,,,"The Riverside Ruins are a splendid cluster of Shivalings carved on a flat rocky surface, in addition to several shrines dedicated to Lord Vishnu and other Hindu deities, some of which are partially submerged. These ruins are in a row of 108 lingas and a sqaurish 1008 lingas and can be spotted all across the gorge.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2721,Hampi,27. Sasivekalu Ganesh,Hampi,Karnataka,,,,,,Sasivekalu Ganesh has a gigantic monolithic statue of Lord Ganesha. The statue is over 8 feet tall and was created in the memory of a Vijayanagara King - King Narasimha II. It is often associated with the legend of Ganesha when he tied a snake around his belly when his stomach was about to burst after he had consumed a lot of food. The snake can be clearly seen around Lord Ganesha's belly.,https://lh5.googleusercontent.com/p/AF1QipMzI5Diydmh2FCYryJnBmgQv8OTxDBrSN6xsnX5=w1920-h1080-k-no,Culture,,curated_places
2722,Hampi,28. Hampi Utsav,Hampi,Karnataka,,,,,,"Hampi Utsav, Hampi festival also known as the Vijaya Utsav is one of the largest celebrations of the ancient Vijayanagar empire now Hampi. The festivities take place every year at the Virupaksha Temple, commemorating the culture, traditions of the bygone era. With the beautifully carved ruins of Hampi serving as the backdrop, the rich culture of this region is shown through folk song and dance performances. The Janapada Kalavahini, a concert of folk songs, and the light and sound shows are unique attractions which you can't afford to miss.",https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,,curated_places
2723,Hampi,29. City Shopping,Hampi,Karnataka,,,,,,The stone carvings by local artists are a good piece of memorabilia to take back from Hampi.,https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Culture,,curated_places
2724,Hampi,30. Cliff Jumping,Hampi,Karnataka,,,,,,"Apart from wandering through several ruins, Cliff Diving is one of the prime activities and things to do in Hampi. Especially popular among adventure buffs, the activity is enough to give you a divine adrenaline rush. You will find signs warning you of crocodiles in the Tungabhadra river below but there are little to no reports of crocodiles ever found at the diving sites. Sanapur Lake and Hampi Lake are also very popular sites for cliff diving in Hampi.",https://lh5.googleusercontent.com/p/AF1QipO2EcreANXUo4--kLHGr1Uo65a8WbvCwyDG7ruz=w1920-h1080-k-no,Nature,,curated_places
